"","ALDERMAN","LOBBYIST_NAME","cont_to_aldermen","CLIENT_NAME","total_comp","pathString"
"176","AUSTIN","PATRICK CAREY",1000,"BNSF RAILWAY COMPANY",135000,"AUSTIN/PATRICK CAREY/BNSF RAILWAY COMPANY"
"177","AUSTIN","PATRICK CAREY",1000,"CHINESE AMERICAN SERVICE LEAGUE",10000,"AUSTIN/PATRICK CAREY/CHINESE AMERICAN SERVICE LEAGUE"
"178","AUSTIN","PATRICK CAREY",1000,"DELTA AIR LINES",294000,"AUSTIN/PATRICK CAREY/DELTA AIR LINES"
"179","AUSTIN","PATRICK CAREY",1000,"DIAGEO NA",140000,"AUSTIN/PATRICK CAREY/DIAGEO NA"
"180","AUSTIN","PATRICK CAREY",1000,"GRAFFITI RESOURCE COUNCIL",38000,"AUSTIN/PATRICK CAREY/GRAFFITI RESOURCE COUNCIL"
"181","AUSTIN","PATRICK CAREY",1000,"HERTZ GLOBAL",315000,"AUSTIN/PATRICK CAREY/HERTZ GLOBAL"
"182","AUSTIN","PATRICK CAREY",1000,"HORIZON PHARMA USA INC",303000,"AUSTIN/PATRICK CAREY/HORIZON PHARMA USA INC"
"183","AUSTIN","PATRICK CAREY",1000,"HUDSON GROUP",420000,"AUSTIN/PATRICK CAREY/HUDSON GROUP"
"184","AUSTIN","PATRICK CAREY",1000,"LIMEBIKE",30000,"AUSTIN/PATRICK CAREY/LIMEBIKE"
"185","AUSTIN","PATRICK CAREY",1000,"LYFT",669000,"AUSTIN/PATRICK CAREY/LYFT"
"186","AUSTIN","PATRICK CAREY",1000,"MIDWEST BUS & MOTORCOACH ASSOCIATION",90000,"AUSTIN/PATRICK CAREY/MIDWEST BUS & MOTORCOACH ASSOCIATION"
"187","AUSTIN","PATRICK CAREY",1000,"NORTH HIGHLAND",168000,"AUSTIN/PATRICK CAREY/NORTH HIGHLAND"
"188","AUSTIN","PATRICK CAREY",1000,"PNC BANK",210000,"AUSTIN/PATRICK CAREY/PNC BANK"
"189","AUSTIN","PATRICK CAREY",1000,"SALESFORCE",15000,"AUSTIN/PATRICK CAREY/SALESFORCE"
"190","AUSTIN","PATRICK CAREY",1000,"SENTINEL TECHNOLOGIES",124800,"AUSTIN/PATRICK CAREY/SENTINEL TECHNOLOGIES"
"191","AUSTIN","PATRICK CAREY",1000,"SONDER",294000,"AUSTIN/PATRICK CAREY/SONDER"
"192","AUSTIN","PATRICK CAREY",1000,"SSP AMERICA INC",420000,"AUSTIN/PATRICK CAREY/SSP AMERICA INC"
"193","AUSTIN","PATRICK CAREY",1000,"THE GORDIAN GROUP INC",25000,"AUSTIN/PATRICK CAREY/THE GORDIAN GROUP INC"
"194","AUSTIN","PATRICK CAREY",1000,"WISCONSIN ENERGY CORPORATION",273000,"AUSTIN/PATRICK CAREY/WISCONSIN ENERGY CORPORATION"
"195","AUSTIN","PAUL ROSENFELD",1500,"AMERESCO INC",15000,"AUSTIN/PAUL ROSENFELD/AMERESCO INC"
"196","AUSTIN","PAUL ROSENFELD",1500,"AMERICAN STAFFING ASSOCIATION",21000,"AUSTIN/PAUL ROSENFELD/AMERICAN STAFFING ASSOCIATION"
"197","AUSTIN","PAUL ROSENFELD",1500,"ASTRAZENECA PHARMACEUTICALS LP",15000,"AUSTIN/PAUL ROSENFELD/ASTRAZENECA PHARMACEUTICALS LP"
"198","AUSTIN","PAUL ROSENFELD",1500,"BIOTECHNOLOGY INNOVATION ORGANIZATION",24000,"AUSTIN/PAUL ROSENFELD/BIOTECHNOLOGY INNOVATION ORGANIZATION"
"199","AUSTIN","PAUL ROSENFELD",1500,"CASH AMERICA INC",28000,"AUSTIN/PAUL ROSENFELD/CASH AMERICA INC"
"200","AUSTIN","PAUL ROSENFELD",1500,"CITIZENS UTILITY BOARD",12000,"AUSTIN/PAUL ROSENFELD/CITIZENS UTILITY BOARD"
"201","AUSTIN","PAUL ROSENFELD",1500,"JACKSON VAUGHN PUBLIC STRATEGIES LLC",12000,"AUSTIN/PAUL ROSENFELD/JACKSON VAUGHN PUBLIC STRATEGIES LLC"
"202","AUSTIN","PAUL ROSENFELD",1500,"SKINNY LABS INC",37000,"AUSTIN/PAUL ROSENFELD/SKINNY LABS INC"
"203","AUSTIN","PAUL ROSENFELD",1500,"STAFFING SERVICES ASSOCIATION OF ILLINOIS",27000,"AUSTIN/PAUL ROSENFELD/STAFFING SERVICES ASSOCIATION OF ILLINOIS"
"204","AUSTIN","PAUL ROSENFELD",1500,"ZIVKOVIC FAMILY HOLDINGS LLC",4000,"AUSTIN/PAUL ROSENFELD/ZIVKOVIC FAMILY HOLDINGS LLC"
"205","AUSTIN","PAUL WILLIAMS",250,"ALTRIA CLIENT SERVICES INC AND ITS AFFILIATES",13333.32,"AUSTIN/PAUL WILLIAMS/ALTRIA CLIENT SERVICES INC AND ITS AFFILIATES"
"206","AUSTIN","SYLVIA MICHAS",150,"CELADON HOLDINGS LLC",750,"AUSTIN/SYLVIA MICHAS/CELADON HOLDINGS LLC"
"207","AUSTIN","SYLVIA MICHAS",150,"IRC RETAIL CENTERS",2000,"AUSTIN/SYLVIA MICHAS/IRC RETAIL CENTERS"
"208","AUSTIN","SYLVIA MICHAS",150,"KUTASI, MR. JOHN",555,"AUSTIN/SYLVIA MICHAS/KUTASI, MR. JOHN"
"209","AUSTIN","SYLVIA MICHAS",150,"MEMMEN, MR. ALEXANDER",2000,"AUSTIN/SYLVIA MICHAS/MEMMEN, MR. ALEXANDER"
"210","AUSTIN","SYLVIA MICHAS",150,"ROSEBUD RESTAURANTS INC",3250,"AUSTIN/SYLVIA MICHAS/ROSEBUD RESTAURANTS INC"
"211","BEALE","DJAVAN CONWAY",150,"CHICAGO TEACHERS UNION",54000,"BEALE/DJAVAN CONWAY/CHICAGO TEACHERS UNION"
"212","BEALE","DJAVAN CONWAY",150,"ILLINOIS RETAIL SWEEPSTAKES AND PROMOTIONASOCIATION",6000,"BEALE/DJAVAN CONWAY/ILLINOIS RETAIL SWEEPSTAKES AND PROMOTIONASOCIATION"
"213","BEALE","DJAVAN CONWAY",150,"UBER TECHNOLOGIES INC",72000,"BEALE/DJAVAN CONWAY/UBER TECHNOLOGIES INC"
"214","BEALE","JAMES WATSON",300,"AMERICAN PETROLEUM INSTITUTE",50000,"BEALE/JAMES WATSON/AMERICAN PETROLEUM INSTITUTE"
"215","BEALE","JOHN DOERRER",1250,"AMERICAN PETROLIUM INSTITUTE",63000,"BEALE/JOHN DOERRER/AMERICAN PETROLIUM INSTITUTE"
"216","BEALE","JOHN DOERRER",1250,"CHICAGO RETAIL MERCHANTS ASSOC.",42000,"BEALE/JOHN DOERRER/CHICAGO RETAIL MERCHANTS ASSOC."
"217","BEALE","JOHN DOERRER",1250,"DISTILLED SPIRITS COUNCIL OF UNITED STATES",42000,"BEALE/JOHN DOERRER/DISTILLED SPIRITS COUNCIL OF UNITED STATES"
"218","BEALE","JOHN DOERRER",1250,"GILBANE BUILDING CO.",10000,"BEALE/JOHN DOERRER/GILBANE BUILDING CO."
"219","BEALE","JOHN DOERRER",1250,"HEXAGON SI",84000,"BEALE/JOHN DOERRER/HEXAGON SI"
"220","BEALE","JOHN DOERRER",1250,"LIMEBIKE",18000,"BEALE/JOHN DOERRER/LIMEBIKE"
"221","BEALE","JOHN DOERRER",1250,"MCDONALD'S CORPORATION",7500,"BEALE/JOHN DOERRER/MCDONALD'S CORPORATION"
"222","BEALE","JOHN DOERRER",1250,"SHORELINE SIGHTSEEING",31500,"BEALE/JOHN DOERRER/SHORELINE SIGHTSEEING"
"223","BEALE","JOHN DOERRER",1250,"UNITED AIRLINES",20000,"BEALE/JOHN DOERRER/UNITED AIRLINES"
"224","BEALE","JOHN DOERRER",1250,"VIA TRANSPORTATION INC",84000,"BEALE/JOHN DOERRER/VIA TRANSPORTATION INC"
"225","BEALE","JOHN DUNN",1000,"APPLE INC",198000,"BEALE/JOHN DUNN/APPLE INC"
"226","BEALE","JOHN DUNN",1000,"ASIAN HUMAN SERVICES",10000,"BEALE/JOHN DUNN/ASIAN HUMAN SERVICES"
"227","BEALE","JOHN DUNN",1000,"CHINESE AMERICAN SERVICE LEAGUE",6000,"BEALE/JOHN DUNN/CHINESE AMERICAN SERVICE LEAGUE"
"228","BEALE","JOHN DUNN",1000,"DELTA AIR LINES",231000,"BEALE/JOHN DUNN/DELTA AIR LINES"
"229","BEALE","JOHN DUNN",1000,"DIAGEO NA",110000,"BEALE/JOHN DUNN/DIAGEO NA"
"230","BEALE","JOHN DUNN",1000,"GRAFFITI RESOURCE COUNCIL",15000,"BEALE/JOHN DUNN/GRAFFITI RESOURCE COUNCIL"
"231","BEALE","JOHN DUNN",1000,"HERTZ GLOBAL",247500,"BEALE/JOHN DUNN/HERTZ GLOBAL"
"232","BEALE","JOHN DUNN",1000,"HORIZON PHARMA USA INC",247500,"BEALE/JOHN DUNN/HORIZON PHARMA USA INC"
"233","BEALE","JOHN DUNN",1000,"HUDSON GROUP",290000,"BEALE/JOHN DUNN/HUDSON GROUP"
"234","BEALE","JOHN DUNN",1000,"LIMEBIKE",78000,"BEALE/JOHN DUNN/LIMEBIKE"
"235","BEALE","JOHN DUNN",1000,"LYFT",529500,"BEALE/JOHN DUNN/LYFT"
"236","BEALE","JOHN DUNN",1000,"MIDWEST BUS & MOTORCOACH ASSOCIATION",60000,"BEALE/JOHN DUNN/MIDWEST BUS & MOTORCOACH ASSOCIATION"
"237","BEALE","JOHN DUNN",1000,"NORTH HIGHLAND",90000,"BEALE/JOHN DUNN/NORTH HIGHLAND"
"238","BEALE","JOHN DUNN",1000,"PEOPLES GAS LIGHT AND COKE CO.",214500,"BEALE/JOHN DUNN/PEOPLES GAS LIGHT AND COKE CO."
"239","BEALE","JOHN DUNN",1000,"PNC BANK",165000,"BEALE/JOHN DUNN/PNC BANK"
"240","BEALE","JOHN DUNN",1000,"SENTINEL TECHNOLOGIES",88800,"BEALE/JOHN DUNN/SENTINEL TECHNOLOGIES"
"241","BEALE","JOHN DUNN",1000,"SONDER",231000,"BEALE/JOHN DUNN/SONDER"
"242","BEALE","JOHN DUNN",1000,"SSP AMERICA INC",330000,"BEALE/JOHN DUNN/SSP AMERICA INC"
"243","BEALE","JOHN DUNN",1000,"THE GORDIAN GROUP INC",115000,"BEALE/JOHN DUNN/THE GORDIAN GROUP INC"
"244","BEALE","JOHN GEORGE",500,"1200 WEST  FULTON MARKET LLC",2000,"BEALE/JOHN GEORGE/1200 WEST  FULTON MARKET LLC"
"245","BEALE","JOHN GEORGE",500,"1200 WEST FULTON MARKET LLC",2500,"BEALE/JOHN GEORGE/1200 WEST FULTON MARKET LLC"
"246","BEALE","JOHN GEORGE",500,"601 W COMPANIES",10000,"BEALE/JOHN GEORGE/601 W COMPANIES"
"247","BEALE","JOHN GEORGE",500,"601 WEST COMPANIES",25000,"BEALE/JOHN GEORGE/601 WEST COMPANIES"
"248","BEALE","JOHN GEORGE",500,"710 WEST FULLERTON LLC",4000,"BEALE/JOHN GEORGE/710 WEST FULLERTON LLC"
"249","BEALE","JOHN GEORGE",500,"ANN & ROBERT H. LURIE CHILDREN'S HOSPITAL OF CHICAGO",1000,"BEALE/JOHN GEORGE/ANN & ROBERT H. LURIE CHILDREN'S HOSPITAL OF CHICAGO"
"250","BEALE","JOHN GEORGE",500,"BELGRAVIA GROUP, LTD.",31000,"BEALE/JOHN GEORGE/BELGRAVIA GROUP, LTD."
"251","BEALE","JOHN GEORGE",500,"BUCKSBAUM RETAIL PROPERTIES LLC",500,"BEALE/JOHN GEORGE/BUCKSBAUM RETAIL PROPERTIES LLC"
"252","BEALE","JOHN GEORGE",500,"CARVANA",500,"BEALE/JOHN GEORGE/CARVANA"
"253","BEALE","JOHN GEORGE",500,"CENTRAL STATION DEVELOPMENT CORPORATION",4000,"BEALE/JOHN GEORGE/CENTRAL STATION DEVELOPMENT CORPORATION"
"254","BEALE","JOHN GEORGE",500,"CHICAGO PARK DISTRICT",2000,"BEALE/JOHN GEORGE/CHICAGO PARK DISTRICT"
"255","BEALE","JOHN GEORGE",500,"CITY CLUB APARTMENTS LLC",5000,"BEALE/JOHN GEORGE/CITY CLUB APARTMENTS LLC"
"256","BEALE","JOHN GEORGE",500,"CLARK STREET HOLDINGS LLC",1000,"BEALE/JOHN GEORGE/CLARK STREET HOLDINGS LLC"
"257","BEALE","JOHN GEORGE",500,"COMMONWEALTH EDISON CO",52000,"BEALE/JOHN GEORGE/COMMONWEALTH EDISON CO"
"258","BEALE","JOHN GEORGE",500,"DAVID SHIFRIN, M.D.",2000,"BEALE/JOHN GEORGE/DAVID SHIFRIN, M.D."
"259","BEALE","JOHN GEORGE",500,"DRAKE TOWER APARTMENTS INC",2000,"BEALE/JOHN GEORGE/DRAKE TOWER APARTMENTS INC"
"260","BEALE","JOHN GEORGE",500,"FRIEDMAN PROPERTIES",35000,"BEALE/JOHN GEORGE/FRIEDMAN PROPERTIES"
"261","BEALE","JOHN GEORGE",500,"GEMS AMERICAS",1500,"BEALE/JOHN GEORGE/GEMS AMERICAS"
"262","BEALE","JOHN GEORGE",500,"GIBSONS RESTAURANT GROUP",4500,"BEALE/JOHN GEORGE/GIBSONS RESTAURANT GROUP"
"263","BEALE","JOHN GEORGE",500,"GIORDANO DANCE CHICAGO",12000,"BEALE/JOHN GEORGE/GIORDANO DANCE CHICAGO"
"264","BEALE","JOHN GEORGE",500,"GLENSTAR PROPERTIES LLC",5500,"BEALE/JOHN GEORGE/GLENSTAR PROPERTIES LLC"
"265","BEALE","JOHN GEORGE",500,"GOLDMAN SACHS & CO. LLC",1000,"BEALE/JOHN GEORGE/GOLDMAN SACHS & CO. LLC"
"266","BEALE","JOHN GEORGE",500,"GOLUB & COMPANY LLC",55000,"BEALE/JOHN GEORGE/GOLUB & COMPANY LLC"
"267","BEALE","JOHN GEORGE",500,"HOWARD HUGHES CORP",29000,"BEALE/JOHN GEORGE/HOWARD HUGHES CORP"
"268","BEALE","JOHN GEORGE",500,"HRE CRAWFORD LLC",5000,"BEALE/JOHN GEORGE/HRE CRAWFORD LLC"
"269","BEALE","JOHN GEORGE",500,"JAMES MCHUGH CONSTRUCTION CO.",14500,"BEALE/JOHN GEORGE/JAMES MCHUGH CONSTRUCTION CO."
"270","BEALE","JOHN GEORGE",500,"JK EQUITIES LLC",6000,"BEALE/JOHN GEORGE/JK EQUITIES LLC"
"271","BEALE","JOHN GEORGE",500,"LAKESHORE EAST LLC",30000,"BEALE/JOHN GEORGE/LAKESHORE EAST LLC"
"272","BEALE","JOHN GEORGE",500,"LAMB PARTNERS LLC",3500,"BEALE/JOHN GEORGE/LAMB PARTNERS LLC"
"273","BEALE","JOHN GEORGE",500,"LENA MULTIFAMILY COMMUNITIES LLC",2500,"BEALE/JOHN GEORGE/LENA MULTIFAMILY COMMUNITIES LLC"
"274","BEALE","JOHN GEORGE",500,"LENDLEASE",30500,"BEALE/JOHN GEORGE/LENDLEASE"
"275","BEALE","JOHN GEORGE",500,"LETTUCE ENTERTAIN YOU ENTERPRISES INC",1000,"BEALE/JOHN GEORGE/LETTUCE ENTERTAIN YOU ENTERPRISES INC"
"276","BEALE","JOHN GEORGE",500,"LINCOLN PROPERTY COMPANY",500,"BEALE/JOHN GEORGE/LINCOLN PROPERTY COMPANY"
"277","BEALE","JOHN GEORGE",500,"M & R DEVELOPMENT LLC",9500,"BEALE/JOHN GEORGE/M & R DEVELOPMENT LLC"
"278","BEALE","JOHN GEORGE",500,"MCCAFFERY INTERESTS",1000,"BEALE/JOHN GEORGE/MCCAFFERY INTERESTS"
"279","BEALE","JOHN GEORGE",500,"MIDWEST PROPERTY GROUP",3000,"BEALE/JOHN GEORGE/MIDWEST PROPERTY GROUP"
"280","BEALE","JOHN GEORGE",500,"PROLOGIS L.P.",1000,"BEALE/JOHN GEORGE/PROLOGIS L.P."
"281","BEALE","JOHN GEORGE",500,"RIVERSIDE INVESTMENT AND DEVELOPMENT",55000,"BEALE/JOHN GEORGE/RIVERSIDE INVESTMENT AND DEVELOPMENT"
"282","BEALE","JOHN GEORGE",500,"SHIRLEY RYANAILITY LAB",500,"BEALE/JOHN GEORGE/SHIRLEY RYANAILITY LAB"
"283","BEALE","JOHN GEORGE",500,"STUDY HOTELS LLC",3000,"BEALE/JOHN GEORGE/STUDY HOTELS LLC"
"284","BEALE","JOHN GEORGE",500,"THIRTEEN THIRTY-TWO LLC",500,"BEALE/JOHN GEORGE/THIRTEEN THIRTY-TWO LLC"
"285","BEALE","JOHN GEORGE",500,"THOR EQUITIES LLC",1000,"BEALE/JOHN GEORGE/THOR EQUITIES LLC"
"286","BEALE","JOHN GEORGE",500,"VORNADO REALTY TRUST",1500,"BEALE/JOHN GEORGE/VORNADO REALTY TRUST"
"287","BEALE","JOHN GEORGE",500,"WOOD PARTNERS",4500,"BEALE/JOHN GEORGE/WOOD PARTNERS"
"288","BEALE","LANGDON NEAL",750,"1318 NORTH  CLEAVER LLC",3400,"BEALE/LANGDON NEAL/1318 NORTH  CLEAVER LLC"
"289","BEALE","LANGDON NEAL",750,"1318 NORTH CLEAVER LLC",5475,"BEALE/LANGDON NEAL/1318 NORTH CLEAVER LLC"
"290","BEALE","LANGDON NEAL",750,"931 WEST 19 LLC",43850,"BEALE/LANGDON NEAL/931 WEST 19 LLC"
"291","BEALE","LANGDON NEAL",750,"A-1 CAR WASH DETAILING",6925,"BEALE/LANGDON NEAL/A-1 CAR WASH DETAILING"
"292","BEALE","LANGDON NEAL",750,"ALISA STARKS",9600,"BEALE/LANGDON NEAL/ALISA STARKS"
"293","BEALE","LANGDON NEAL",750,"ASCEND REAL ESTATE GROUP LLC",1100,"BEALE/LANGDON NEAL/ASCEND REAL ESTATE GROUP LLC"
"294","BEALE","LANGDON NEAL",750,"AVRA PROPERTIES",8400,"BEALE/LANGDON NEAL/AVRA PROPERTIES"
"295","BEALE","LANGDON NEAL",750,"BRONZEVILLE ASSOCIATES LIMITED PARTNERSHIP",10000,"BEALE/LANGDON NEAL/BRONZEVILLE ASSOCIATES LIMITED PARTNERSHIP"
"296","BEALE","LANGDON NEAL",750,"CENTURY PLATING COMPANY INC",6000,"BEALE/LANGDON NEAL/CENTURY PLATING COMPANY INC"
"297","BEALE","LANGDON NEAL",750,"CHICAGO BOARD OF EDUCATION",341500,"BEALE/LANGDON NEAL/CHICAGO BOARD OF EDUCATION"
"298","BEALE","LANGDON NEAL",750,"CHICAGO HOUSING AUTHORITY",21250,"BEALE/LANGDON NEAL/CHICAGO HOUSING AUTHORITY"
"299","BEALE","LANGDON NEAL",750,"CHICAGO SOUTHWEST DEVELOPMENT CORPORATION",23000,"BEALE/LANGDON NEAL/CHICAGO SOUTHWEST DEVELOPMENT CORPORATION"
"300","BEALE","LANGDON NEAL",750,"COUNTY OF COOK",10500,"BEALE/LANGDON NEAL/COUNTY OF COOK"
"301","BEALE","LANGDON NEAL",750,"CRYSTAL PROPERTIES LLC",375,"BEALE/LANGDON NEAL/CRYSTAL PROPERTIES LLC"
"302","BEALE","LANGDON NEAL",750,"FARPOINT DEVELOPMENT LLC",10500,"BEALE/LANGDON NEAL/FARPOINT DEVELOPMENT LLC"
"303","BEALE","LANGDON NEAL",750,"FRANKLIN PARTNERS",12000,"BEALE/LANGDON NEAL/FRANKLIN PARTNERS"
"304","BEALE","LANGDON NEAL",750,"GALACTICA PARTNERS LLC",14100,"BEALE/LANGDON NEAL/GALACTICA PARTNERS LLC"
"305","BEALE","LANGDON NEAL",750,"HOUSTON 7979 PARKING LLC",39900,"BEALE/LANGDON NEAL/HOUSTON 7979 PARKING LLC"
"306","BEALE","LANGDON NEAL",750,"M.E. OLSON CONSTRUCTION INC",11300,"BEALE/LANGDON NEAL/M.E. OLSON CONSTRUCTION INC"
"307","BEALE","LANGDON NEAL",750,"NATIONAL RAILROAD PASSENGER CORP. (AMTRAK)",25500,"BEALE/LANGDON NEAL/NATIONAL RAILROAD PASSENGER CORP. (AMTRAK)"
"308","BEALE","LANGDON NEAL",750,"NATIONAL RAILROAD PASSENGER CORPORATION (AMTRAK)",39500,"BEALE/LANGDON NEAL/NATIONAL RAILROAD PASSENGER CORPORATION (AMTRAK)"
"309","BEALE","LANGDON NEAL",750,"NEW CASTLE PROPERTIES",350,"BEALE/LANGDON NEAL/NEW CASTLE PROPERTIES"
"310","BEALE","LANGDON NEAL",750,"NORTHWESTERN MEMORIAL HOSPITAL",15250,"BEALE/LANGDON NEAL/NORTHWESTERN MEMORIAL HOSPITAL"
"311","BEALE","LANGDON NEAL",750,"OGDEN COMMONS JV LLC",45197.4,"BEALE/LANGDON NEAL/OGDEN COMMONS JV LLC"
"312","BEALE","LANGDON NEAL",750,"PEOPLE READY INC",2500,"BEALE/LANGDON NEAL/PEOPLE READY INC"
"313","BEALE","LANGDON NEAL",750,"PINALE ENTERPRISES LLC",46500,"BEALE/LANGDON NEAL/PINALE ENTERPRISES LLC"
"314","BEALE","LANGDON NEAL",750,"PUBLIC BUILDING COMMISSION OF CHICAGO",258700,"BEALE/LANGDON NEAL/PUBLIC BUILDING COMMISSION OF CHICAGO"
"315","BEALE","LANGDON NEAL",750,"RIVER BEND REAL ESTATE INVESTMENTS LLC",5100,"BEALE/LANGDON NEAL/RIVER BEND REAL ESTATE INVESTMENTS LLC"
"316","BEALE","LANGDON NEAL",750,"RUSH UNIVERSITY MEDICAL CENTER",99000,"BEALE/LANGDON NEAL/RUSH UNIVERSITY MEDICAL CENTER"
"317","BEALE","LANGDON NEAL",750,"TERRACO INC",250,"BEALE/LANGDON NEAL/TERRACO INC"
"318","BEALE","LANGDON NEAL",750,"TERRY PERDUE",500,"BEALE/LANGDON NEAL/TERRY PERDUE"
"319","BEALE","LANGDON NEAL",750,"THE BARACK OBAMA FOUNDATION",278000,"BEALE/LANGDON NEAL/THE BARACK OBAMA FOUNDATION"
"320","BEALE","LANGDON NEAL",750,"THE JOHN BUCK COMPANY",12750,"BEALE/LANGDON NEAL/THE JOHN BUCK COMPANY"
"321","BEALE","LANGDON NEAL",750,"TRIBUNE COMPANY",186500,"BEALE/LANGDON NEAL/TRIBUNE COMPANY"
"322","BEALE","LANGDON NEAL",750,"WEXFORD SCIENCE & TECHNOLOGY LLC",30000,"BEALE/LANGDON NEAL/WEXFORD SCIENCE & TECHNOLOGY LLC"
"323","BEALE","LANGDON NEAL",750,"XSC 633 SOUTH  LASALLE ACQUISITION LLC",650,"BEALE/LANGDON NEAL/XSC 633 SOUTH  LASALLE ACQUISITION LLC"
"324","BEALE","LANGDON NEAL",750,"XSC 633 SOUTH LASALLE ACQUISITION LLC",1300,"BEALE/LANGDON NEAL/XSC 633 SOUTH LASALLE ACQUISITION LLC"
"325","BEALE","LUCI ANDERSON",1500,"BAGS INC",400,"BEALE/LUCI ANDERSON/BAGS INC"
"326","BEALE","LUIS ANDRADE",500,"ILLINOIS HOSPITAL ASSOCIATION",10000,"BEALE/LUIS ANDRADE/ILLINOIS HOSPITAL ASSOCIATION"
"327","BEALE","MARY MINAGHAN DBA MKM SERVICES",200,"A & R JANITORIAL SERVICE INC",2000,"BEALE/MARY MINAGHAN DBA MKM SERVICES/A & R JANITORIAL SERVICE INC"
"328","BEALE","MARY MINAGHAN DBA MKM SERVICES",200,"ASSOCIATION OF SUBCONTRACTORS",42650,"BEALE/MARY MINAGHAN DBA MKM SERVICES/ASSOCIATION OF SUBCONTRACTORS"
"329","BEALE","MARY MINAGHAN DBA MKM SERVICES",200,"BUILDING OWNERS AND MANAGERS ASSOCIATION OF CHICAGO",65900,"BEALE/MARY MINAGHAN DBA MKM SERVICES/BUILDING OWNERS AND MANAGERS ASSOCIATION OF CHICAGO"
"330","BEALE","MARY MINAGHAN DBA MKM SERVICES",200,"CHICAGOLAND APARTMENT ASSOCIATION",56850,"BEALE/MARY MINAGHAN DBA MKM SERVICES/CHICAGOLAND APARTMENT ASSOCIATION"
"331","BEALE","MARY MINAGHAN DBA MKM SERVICES",200,"HELLMUTH, OBATA & KASSABAUM",26250,"BEALE/MARY MINAGHAN DBA MKM SERVICES/HELLMUTH, OBATA & KASSABAUM"
"332","BEALE","MARY MINAGHAN DBA MKM SERVICES",200,"ILLINOIS BANKERS ASSOCIATION",17150,"BEALE/MARY MINAGHAN DBA MKM SERVICES/ILLINOIS BANKERS ASSOCIATION"
"333","BEALE","MARY MINAGHAN DBA MKM SERVICES",200,"ILLINOIS RESTAURANT ASSOCIATION",18850,"BEALE/MARY MINAGHAN DBA MKM SERVICES/ILLINOIS RESTAURANT ASSOCIATION"
"334","BEALE","MARY MINAGHAN DBA MKM SERVICES",200,"OUTFRONT MEDIA",18075,"BEALE/MARY MINAGHAN DBA MKM SERVICES/OUTFRONT MEDIA"
"335","BEALE","MARY MINAGHAN DBA MKM SERVICES",200,"UNITED AIRLINES",40000,"BEALE/MARY MINAGHAN DBA MKM SERVICES/UNITED AIRLINES"
"336","BEALE","MARY MINAGHAN DBA MKM SERVICES",200,"WOMEN CONSTRUCTION OWNERS",27150,"BEALE/MARY MINAGHAN DBA MKM SERVICES/WOMEN CONSTRUCTION OWNERS"
"337","BEALE","MICHAEL KASPER",500,"ACADEMY FOR URBAN SCHOOL LEADERSHIP",48000,"BEALE/MICHAEL KASPER/ACADEMY FOR URBAN SCHOOL LEADERSHIP"
"338","BEALE","MICHAEL KASPER",500,"AIRBNB",240000,"BEALE/MICHAEL KASPER/AIRBNB"
"339","BEALE","MICHAEL KASPER",500,"AMERICAN BEVERAGE ASSOCIATION",480000,"BEALE/MICHAEL KASPER/AMERICAN BEVERAGE ASSOCIATION"
"340","BEALE","MICHAEL KASPER",500,"ANDELL INC",2e+05,"BEALE/MICHAEL KASPER/ANDELL INC"
"341","BEALE","MICHAEL KASPER",500,"CHICAGO FIRE SOCCER HOLDINGS LLC",24000,"BEALE/MICHAEL KASPER/CHICAGO FIRE SOCCER HOLDINGS LLC"
"342","BEALE","MICHAEL KASPER",500,"CITIGROUP GLOBAL MARKETS INC",175500,"BEALE/MICHAEL KASPER/CITIGROUP GLOBAL MARKETS INC"
"343","BEALE","MICHAEL KASPER",500,"DCI GROUP AZ LLC",108000,"BEALE/MICHAEL KASPER/DCI GROUP AZ LLC"
"344","BEALE","MICHAEL KASPER",500,"DELAWARE NORTH COMPANIES",320016,"BEALE/MICHAEL KASPER/DELAWARE NORTH COMPANIES"
"345","BEALE","MICHAEL KASPER",500,"DOMINION VOTING SYSTEMS INC",240000,"BEALE/MICHAEL KASPER/DOMINION VOTING SYSTEMS INC"
"346","BEALE","MICHAEL KASPER",500,"FAMILY GUIDANCE CENTERS INC",15000,"BEALE/MICHAEL KASPER/FAMILY GUIDANCE CENTERS INC"
"347","BEALE","MICHAEL KASPER",500,"HVJT CONSULTING LLC",72000,"BEALE/MICHAEL KASPER/HVJT CONSULTING LLC"
"348","BEALE","MICHAEL KASPER",500,"KINDER MORGAN INC",55000,"BEALE/MICHAEL KASPER/KINDER MORGAN INC"
"349","BEALE","MICHAEL KASPER",500,"LA RABIDA CHILDREN'S HOSPITAL",280000,"BEALE/MICHAEL KASPER/LA RABIDA CHILDREN'S HOSPITAL"
"350","BEALE","MICHAEL KASPER",500,"LOGAN JONES LP",120000,"BEALE/MICHAEL KASPER/LOGAN JONES LP"
"351","BEALE","MICHAEL KASPER",500,"MCDONALD'S USA LLC",96000,"BEALE/MICHAEL KASPER/MCDONALD'S USA LLC"
"352","BEALE","MICHAEL KASPER",500,"PFIZER INC",288000,"BEALE/MICHAEL KASPER/PFIZER INC"
"353","BEALE","MICHAEL KASPER",500,"PRESENCE HEALTH",360000,"BEALE/MICHAEL KASPER/PRESENCE HEALTH"
"354","BEALE","MICHAEL KASPER",500,"SMG",48000,"BEALE/MICHAEL KASPER/SMG"
