"","ALDERMAN","LOBBYIST_NAME","cont_to_aldermen","CLIENT_NAME","total_comp","pathString"
"158","ANTHONY BEALE","MICHAEL KASPER",500,"HVJT CONSULTING LLC",72000,"ANTHONY BEALE/MICHAEL KASPER/HVJT CONSULTING LLC"
"159","ANTHONY BEALE","MICHAEL KASPER",500,"KINDER MORGAN INC",55000,"ANTHONY BEALE/MICHAEL KASPER/KINDER MORGAN INC"
"160","ANTHONY BEALE","MICHAEL KASPER",500,"LA RABIDA CHILDREN'S HOSPITAL",280000,"ANTHONY BEALE/MICHAEL KASPER/LA RABIDA CHILDREN'S HOSPITAL"
"161","ANTHONY BEALE","MICHAEL KASPER",500,"LOGAN JONES LP",120000,"ANTHONY BEALE/MICHAEL KASPER/LOGAN JONES LP"
"162","ANTHONY BEALE","MICHAEL KASPER",500,"MCDONALD'S USA LLC",96000,"ANTHONY BEALE/MICHAEL KASPER/MCDONALD'S USA LLC"
"163","ANTHONY BEALE","MICHAEL KASPER",500,"PFIZER INC",288000,"ANTHONY BEALE/MICHAEL KASPER/PFIZER INC"
"164","ANTHONY BEALE","MICHAEL KASPER",500,"PRESENCE HEALTH",360000,"ANTHONY BEALE/MICHAEL KASPER/PRESENCE HEALTH"
"165","ANTHONY BEALE","MICHAEL KASPER",500,"SMG",48000,"ANTHONY BEALE/MICHAEL KASPER/SMG"
"166","ANTHONY BEALE","MICHAEL KASPER",500,"TED WYNN",120000,"ANTHONY BEALE/MICHAEL KASPER/TED WYNN"
"167","ANTHONY BEALE","MICHAEL KASPER",500,"TUK TUK CHICAGO",225000,"ANTHONY BEALE/MICHAEL KASPER/TUK TUK CHICAGO"
"168","ANTHONY BEALE","MICHAEL KASPER",500,"UBER",576000,"ANTHONY BEALE/MICHAEL KASPER/UBER"
"169","ANTHONY BEALE","MICHAEL KASPER",500,"UNITED PARCEL SERVICE",480000,"ANTHONY BEALE/MICHAEL KASPER/UNITED PARCEL SERVICE"
"170","ANTHONY BEALE","PATRICK CAREY",1000,"APPLE INC",252000,"ANTHONY BEALE/PATRICK CAREY/APPLE INC"
"171","ANTHONY BEALE","PATRICK CAREY",1000,"ASIAN HUMAN SERVICES",14000,"ANTHONY BEALE/PATRICK CAREY/ASIAN HUMAN SERVICES"
"172","ANTHONY BEALE","PATRICK CAREY",1000,"BNSF RAILWAY COMPANY",135000,"ANTHONY BEALE/PATRICK CAREY/BNSF RAILWAY COMPANY"
"173","ANTHONY BEALE","PATRICK CAREY",1000,"CHINESE AMERICAN SERVICE LEAGUE",10000,"ANTHONY BEALE/PATRICK CAREY/CHINESE AMERICAN SERVICE LEAGUE"
"174","ANTHONY BEALE","PATRICK CAREY",1000,"DELTA AIR LINES",294000,"ANTHONY BEALE/PATRICK CAREY/DELTA AIR LINES"
"175","ANTHONY BEALE","PATRICK CAREY",1000,"DIAGEO NA",140000,"ANTHONY BEALE/PATRICK CAREY/DIAGEO NA"
"176","ANTHONY BEALE","PATRICK CAREY",1000,"GRAFFITI RESOURCE COUNCIL",38000,"ANTHONY BEALE/PATRICK CAREY/GRAFFITI RESOURCE COUNCIL"
"177","ANTHONY BEALE","PATRICK CAREY",1000,"HERTZ GLOBAL",315000,"ANTHONY BEALE/PATRICK CAREY/HERTZ GLOBAL"
"178","ANTHONY BEALE","PATRICK CAREY",1000,"HORIZON PHARMA USA INC",303000,"ANTHONY BEALE/PATRICK CAREY/HORIZON PHARMA USA INC"
"179","ANTHONY BEALE","PATRICK CAREY",1000,"HUDSON GROUP",420000,"ANTHONY BEALE/PATRICK CAREY/HUDSON GROUP"
"180","ANTHONY BEALE","PATRICK CAREY",1000,"LIMEBIKE",30000,"ANTHONY BEALE/PATRICK CAREY/LIMEBIKE"
"181","ANTHONY BEALE","PATRICK CAREY",1000,"LYFT",669000,"ANTHONY BEALE/PATRICK CAREY/LYFT"
"182","ANTHONY BEALE","PATRICK CAREY",1000,"MIDWEST BUS & MOTORCOACH ASSOCIATION",90000,"ANTHONY BEALE/PATRICK CAREY/MIDWEST BUS & MOTORCOACH ASSOCIATION"
"183","ANTHONY BEALE","PATRICK CAREY",1000,"NORTH HIGHLAND",168000,"ANTHONY BEALE/PATRICK CAREY/NORTH HIGHLAND"
"184","ANTHONY BEALE","PATRICK CAREY",1000,"PNC BANK",210000,"ANTHONY BEALE/PATRICK CAREY/PNC BANK"
"185","ANTHONY BEALE","PATRICK CAREY",1000,"SALESFORCE",15000,"ANTHONY BEALE/PATRICK CAREY/SALESFORCE"
"186","ANTHONY BEALE","PATRICK CAREY",1000,"SENTINEL TECHNOLOGIES",124800,"ANTHONY BEALE/PATRICK CAREY/SENTINEL TECHNOLOGIES"
"187","ANTHONY BEALE","PATRICK CAREY",1000,"SONDER",294000,"ANTHONY BEALE/PATRICK CAREY/SONDER"
"188","ANTHONY BEALE","PATRICK CAREY",1000,"SSP AMERICA INC",420000,"ANTHONY BEALE/PATRICK CAREY/SSP AMERICA INC"
"189","ANTHONY BEALE","PATRICK CAREY",1000,"THE GORDIAN GROUP INC",25000,"ANTHONY BEALE/PATRICK CAREY/THE GORDIAN GROUP INC"
"190","ANTHONY BEALE","PATRICK CAREY",1000,"WISCONSIN ENERGY CORPORATION",273000,"ANTHONY BEALE/PATRICK CAREY/WISCONSIN ENERGY CORPORATION"
"191","ANTHONY BEALE","THOMAS MANION",1500,"ARCADIS U.S. INC",800,"ANTHONY BEALE/THOMAS MANION/ARCADIS U.S. INC"
"192","ANTHONY BEALE","THOMAS MANION",1500,"BENCHMARK",7300,"ANTHONY BEALE/THOMAS MANION/BENCHMARK"
"193","ANTHONY BEALE","THOMAS MANION",1500,"DUPAGE COUNTY WATER COMMISSION",1900,"ANTHONY BEALE/THOMAS MANION/DUPAGE COUNTY WATER COMMISSION"
"194","ANTHONY BEALE","THOMAS MANION",1500,"PAN OCEANIC",2400,"ANTHONY BEALE/THOMAS MANION/PAN OCEANIC"
"195","ANTHONY BEALE","THOMAS MANION",1500,"RELIABLE ASPHALT COMPANY",800,"ANTHONY BEALE/THOMAS MANION/RELIABLE ASPHALT COMPANY"
"196","ANTHONY BEALE","THOMAS MANION",1500,"SDI (SYSTEM DEVELOPMENT.INTEGRATION LLC)",2500,"ANTHONY BEALE/THOMAS MANION/SDI (SYSTEM DEVELOPMENT.INTEGRATION LLC)"
"197","ANTHONY BEALE","THOMAS MANION",1500,"TALMAN CONSULTING",300,"ANTHONY BEALE/THOMAS MANION/TALMAN CONSULTING"
"198","ANTHONY BEALE","THOMAS RAINES",1500,"ATRIUM EVENTS LLC",37500,"ANTHONY BEALE/THOMAS RAINES/ATRIUM EVENTS LLC"
"199","ANTHONY BEALE","THOMAS RAINES",1500,"CHICAGO AVENUE HOSPITALITY LLC",21000,"ANTHONY BEALE/THOMAS RAINES/CHICAGO AVENUE HOSPITALITY LLC"
"200","ANTHONY BEALE","THOMAS RAINES",1500,"CHICAGO CUBS BASEBALL CLUB LLC",18000,"ANTHONY BEALE/THOMAS RAINES/CHICAGO CUBS BASEBALL CLUB LLC"
"201","ANTHONY BEALE","THOMAS RAINES",1500,"CS II LLC",3000,"ANTHONY BEALE/THOMAS RAINES/CS II LLC"
"202","ANTHONY BEALE","THOMAS RAINES",1500,"HINDO FAMILY",15000,"ANTHONY BEALE/THOMAS RAINES/HINDO FAMILY"
"203","ANTHONY BEALE","THOMAS RAINES",1500,"HSC PLAZA AND BUILDING OPERATIONS LLC",18000,"ANTHONY BEALE/THOMAS RAINES/HSC PLAZA AND BUILDING OPERATIONS LLC"
"204","ANTHONY BEALE","THOMAS RAINES",1500,"MIDWAY EASY PARK INC",36000,"ANTHONY BEALE/THOMAS RAINES/MIDWAY EASY PARK INC"
"205","ANTHONY BEALE","THOMAS RAINES",1500,"REFINERY 29 INC",60000,"ANTHONY BEALE/THOMAS RAINES/REFINERY 29 INC"
"206","ANTHONY BEALE","THOMAS RAINES",1500,"SOUTH WATER SIGNS LLC",75000,"ANTHONY BEALE/THOMAS RAINES/SOUTH WATER SIGNS LLC"
"207","ANTHONY BEALE","THOMAS RAINES",1500,"WORP/CA 601 NORTH JV. LLC",245000,"ANTHONY BEALE/THOMAS RAINES/WORP/CA 601 NORTH JV. LLC"
"208","ANTHONY NAPOLITANO","LUIS ANDRADE",500,"ILLINOIS HOSPITAL ASSOCIATION",10000,"ANTHONY NAPOLITANO/LUIS ANDRADE/ILLINOIS HOSPITAL ASSOCIATION"
"209","ARIEL REBOYRAS","JAMES WATSON",300,"AMERICAN PETROLEUM INSTITUTE",50000,"ARIEL REBOYRAS/JAMES WATSON/AMERICAN PETROLEUM INSTITUTE"
"210","ARIEL REBOYRAS","JOHN DOERRER",1000,"AMERICAN PETROLIUM INSTITUTE",63000,"ARIEL REBOYRAS/JOHN DOERRER/AMERICAN PETROLIUM INSTITUTE"
"211","ARIEL REBOYRAS","JOHN DOERRER",1000,"CHICAGO RETAIL MERCHANTS ASSOC.",42000,"ARIEL REBOYRAS/JOHN DOERRER/CHICAGO RETAIL MERCHANTS ASSOC."
"212","ARIEL REBOYRAS","JOHN DOERRER",1000,"DISTILLED SPIRITS COUNCIL OF UNITED STATES",42000,"ARIEL REBOYRAS/JOHN DOERRER/DISTILLED SPIRITS COUNCIL OF UNITED STATES"
"213","ARIEL REBOYRAS","JOHN DOERRER",1000,"GILBANE BUILDING CO.",10000,"ARIEL REBOYRAS/JOHN DOERRER/GILBANE BUILDING CO."
"214","ARIEL REBOYRAS","JOHN DOERRER",1000,"HEXAGON SI",84000,"ARIEL REBOYRAS/JOHN DOERRER/HEXAGON SI"
"215","ARIEL REBOYRAS","JOHN DOERRER",1000,"LIMEBIKE",18000,"ARIEL REBOYRAS/JOHN DOERRER/LIMEBIKE"
"216","ARIEL REBOYRAS","JOHN DOERRER",1000,"MCDONALD'S CORPORATION",7500,"ARIEL REBOYRAS/JOHN DOERRER/MCDONALD'S CORPORATION"
"217","ARIEL REBOYRAS","JOHN DOERRER",1000,"SHORELINE SIGHTSEEING",31500,"ARIEL REBOYRAS/JOHN DOERRER/SHORELINE SIGHTSEEING"
"218","ARIEL REBOYRAS","JOHN DOERRER",1000,"UNITED AIRLINES",20000,"ARIEL REBOYRAS/JOHN DOERRER/UNITED AIRLINES"
"219","ARIEL REBOYRAS","JOHN DOERRER",1000,"VIA TRANSPORTATION INC",84000,"ARIEL REBOYRAS/JOHN DOERRER/VIA TRANSPORTATION INC"
"220","ARIEL REBOYRAS","JOHN DUNN",500,"APPLE INC",198000,"ARIEL REBOYRAS/JOHN DUNN/APPLE INC"
"221","ARIEL REBOYRAS","JOHN DUNN",500,"ASIAN HUMAN SERVICES",10000,"ARIEL REBOYRAS/JOHN DUNN/ASIAN HUMAN SERVICES"
"222","ARIEL REBOYRAS","JOHN DUNN",500,"CHINESE AMERICAN SERVICE LEAGUE",6000,"ARIEL REBOYRAS/JOHN DUNN/CHINESE AMERICAN SERVICE LEAGUE"
"223","ARIEL REBOYRAS","JOHN DUNN",500,"DELTA AIR LINES",231000,"ARIEL REBOYRAS/JOHN DUNN/DELTA AIR LINES"
"224","ARIEL REBOYRAS","JOHN DUNN",500,"DIAGEO NA",110000,"ARIEL REBOYRAS/JOHN DUNN/DIAGEO NA"
"225","ARIEL REBOYRAS","JOHN DUNN",500,"GRAFFITI RESOURCE COUNCIL",15000,"ARIEL REBOYRAS/JOHN DUNN/GRAFFITI RESOURCE COUNCIL"
"226","ARIEL REBOYRAS","JOHN DUNN",500,"HERTZ GLOBAL",247500,"ARIEL REBOYRAS/JOHN DUNN/HERTZ GLOBAL"
"227","ARIEL REBOYRAS","JOHN DUNN",500,"HORIZON PHARMA USA INC",247500,"ARIEL REBOYRAS/JOHN DUNN/HORIZON PHARMA USA INC"
"228","ARIEL REBOYRAS","JOHN DUNN",500,"HUDSON GROUP",290000,"ARIEL REBOYRAS/JOHN DUNN/HUDSON GROUP"
"229","ARIEL REBOYRAS","JOHN DUNN",500,"LIMEBIKE",78000,"ARIEL REBOYRAS/JOHN DUNN/LIMEBIKE"
"230","ARIEL REBOYRAS","JOHN DUNN",500,"LYFT",529500,"ARIEL REBOYRAS/JOHN DUNN/LYFT"
"231","ARIEL REBOYRAS","JOHN DUNN",500,"MIDWEST BUS & MOTORCOACH ASSOCIATION",60000,"ARIEL REBOYRAS/JOHN DUNN/MIDWEST BUS & MOTORCOACH ASSOCIATION"
"232","ARIEL REBOYRAS","JOHN DUNN",500,"NORTH HIGHLAND",90000,"ARIEL REBOYRAS/JOHN DUNN/NORTH HIGHLAND"
"233","ARIEL REBOYRAS","JOHN DUNN",500,"PEOPLES GAS LIGHT AND COKE CO.",214500,"ARIEL REBOYRAS/JOHN DUNN/PEOPLES GAS LIGHT AND COKE CO."
"234","ARIEL REBOYRAS","JOHN DUNN",500,"PNC BANK",165000,"ARIEL REBOYRAS/JOHN DUNN/PNC BANK"
"235","ARIEL REBOYRAS","JOHN DUNN",500,"SENTINEL TECHNOLOGIES",88800,"ARIEL REBOYRAS/JOHN DUNN/SENTINEL TECHNOLOGIES"
"236","ARIEL REBOYRAS","JOHN DUNN",500,"SONDER",231000,"ARIEL REBOYRAS/JOHN DUNN/SONDER"
"237","ARIEL REBOYRAS","JOHN DUNN",500,"SSP AMERICA INC",330000,"ARIEL REBOYRAS/JOHN DUNN/SSP AMERICA INC"
"238","ARIEL REBOYRAS","JOHN DUNN",500,"THE GORDIAN GROUP INC",115000,"ARIEL REBOYRAS/JOHN DUNN/THE GORDIAN GROUP INC"
"239","ARIEL REBOYRAS","LUIS ANDRADE",250,"ILLINOIS HOSPITAL ASSOCIATION",10000,"ARIEL REBOYRAS/LUIS ANDRADE/ILLINOIS HOSPITAL ASSOCIATION"
"240","ARIEL REBOYRAS","MARY MINAGHAN DBA MKM SERVICES",500,"A & R JANITORIAL SERVICE INC",2000,"ARIEL REBOYRAS/MARY MINAGHAN DBA MKM SERVICES/A & R JANITORIAL SERVICE INC"
"241","ARIEL REBOYRAS","MARY MINAGHAN DBA MKM SERVICES",500,"ASSOCIATION OF SUBCONTRACTORS",42650,"ARIEL REBOYRAS/MARY MINAGHAN DBA MKM SERVICES/ASSOCIATION OF SUBCONTRACTORS"
"242","ARIEL REBOYRAS","MARY MINAGHAN DBA MKM SERVICES",500,"BUILDING OWNERS AND MANAGERS ASSOCIATION OF CHICAGO",65900,"ARIEL REBOYRAS/MARY MINAGHAN DBA MKM SERVICES/BUILDING OWNERS AND MANAGERS ASSOCIATION OF CHICAGO"
"243","ARIEL REBOYRAS","MARY MINAGHAN DBA MKM SERVICES",500,"CHICAGOLAND APARTMENT ASSOCIATION",56850,"ARIEL REBOYRAS/MARY MINAGHAN DBA MKM SERVICES/CHICAGOLAND APARTMENT ASSOCIATION"
"244","ARIEL REBOYRAS","MARY MINAGHAN DBA MKM SERVICES",500,"HELLMUTH, OBATA & KASSABAUM",26250,"ARIEL REBOYRAS/MARY MINAGHAN DBA MKM SERVICES/HELLMUTH, OBATA & KASSABAUM"
"245","ARIEL REBOYRAS","MARY MINAGHAN DBA MKM SERVICES",500,"ILLINOIS BANKERS ASSOCIATION",17150,"ARIEL REBOYRAS/MARY MINAGHAN DBA MKM SERVICES/ILLINOIS BANKERS ASSOCIATION"
"246","ARIEL REBOYRAS","MARY MINAGHAN DBA MKM SERVICES",500,"ILLINOIS RESTAURANT ASSOCIATION",18850,"ARIEL REBOYRAS/MARY MINAGHAN DBA MKM SERVICES/ILLINOIS RESTAURANT ASSOCIATION"
"247","ARIEL REBOYRAS","MARY MINAGHAN DBA MKM SERVICES",500,"OUTFRONT MEDIA",18075,"ARIEL REBOYRAS/MARY MINAGHAN DBA MKM SERVICES/OUTFRONT MEDIA"
"248","ARIEL REBOYRAS","MARY MINAGHAN DBA MKM SERVICES",500,"UNITED AIRLINES",40000,"ARIEL REBOYRAS/MARY MINAGHAN DBA MKM SERVICES/UNITED AIRLINES"
"249","ARIEL REBOYRAS","MARY MINAGHAN DBA MKM SERVICES",500,"WOMEN CONSTRUCTION OWNERS",27150,"ARIEL REBOYRAS/MARY MINAGHAN DBA MKM SERVICES/WOMEN CONSTRUCTION OWNERS"
"250","ARIEL REBOYRAS","PATRICK CAREY",500,"APPLE INC",252000,"ARIEL REBOYRAS/PATRICK CAREY/APPLE INC"
"251","ARIEL REBOYRAS","PATRICK CAREY",500,"ASIAN HUMAN SERVICES",14000,"ARIEL REBOYRAS/PATRICK CAREY/ASIAN HUMAN SERVICES"
"252","ARIEL REBOYRAS","PATRICK CAREY",500,"BNSF RAILWAY COMPANY",135000,"ARIEL REBOYRAS/PATRICK CAREY/BNSF RAILWAY COMPANY"
"253","ARIEL REBOYRAS","PATRICK CAREY",500,"CHINESE AMERICAN SERVICE LEAGUE",10000,"ARIEL REBOYRAS/PATRICK CAREY/CHINESE AMERICAN SERVICE LEAGUE"
"254","ARIEL REBOYRAS","PATRICK CAREY",500,"DELTA AIR LINES",294000,"ARIEL REBOYRAS/PATRICK CAREY/DELTA AIR LINES"
"255","ARIEL REBOYRAS","PATRICK CAREY",500,"DIAGEO NA",140000,"ARIEL REBOYRAS/PATRICK CAREY/DIAGEO NA"
"256","ARIEL REBOYRAS","PATRICK CAREY",500,"GRAFFITI RESOURCE COUNCIL",38000,"ARIEL REBOYRAS/PATRICK CAREY/GRAFFITI RESOURCE COUNCIL"
"257","ARIEL REBOYRAS","PATRICK CAREY",500,"HERTZ GLOBAL",315000,"ARIEL REBOYRAS/PATRICK CAREY/HERTZ GLOBAL"
"258","ARIEL REBOYRAS","PATRICK CAREY",500,"HORIZON PHARMA USA INC",303000,"ARIEL REBOYRAS/PATRICK CAREY/HORIZON PHARMA USA INC"
"259","ARIEL REBOYRAS","PATRICK CAREY",500,"HUDSON GROUP",420000,"ARIEL REBOYRAS/PATRICK CAREY/HUDSON GROUP"
"260","ARIEL REBOYRAS","PATRICK CAREY",500,"LIMEBIKE",30000,"ARIEL REBOYRAS/PATRICK CAREY/LIMEBIKE"
"261","ARIEL REBOYRAS","PATRICK CAREY",500,"LYFT",669000,"ARIEL REBOYRAS/PATRICK CAREY/LYFT"
"262","ARIEL REBOYRAS","PATRICK CAREY",500,"MIDWEST BUS & MOTORCOACH ASSOCIATION",90000,"ARIEL REBOYRAS/PATRICK CAREY/MIDWEST BUS & MOTORCOACH ASSOCIATION"
"263","ARIEL REBOYRAS","PATRICK CAREY",500,"NORTH HIGHLAND",168000,"ARIEL REBOYRAS/PATRICK CAREY/NORTH HIGHLAND"
"264","ARIEL REBOYRAS","PATRICK CAREY",500,"PNC BANK",210000,"ARIEL REBOYRAS/PATRICK CAREY/PNC BANK"
"265","ARIEL REBOYRAS","PATRICK CAREY",500,"SALESFORCE",15000,"ARIEL REBOYRAS/PATRICK CAREY/SALESFORCE"
"266","ARIEL REBOYRAS","PATRICK CAREY",500,"SENTINEL TECHNOLOGIES",124800,"ARIEL REBOYRAS/PATRICK CAREY/SENTINEL TECHNOLOGIES"
"267","ARIEL REBOYRAS","PATRICK CAREY",500,"SONDER",294000,"ARIEL REBOYRAS/PATRICK CAREY/SONDER"
"268","ARIEL REBOYRAS","PATRICK CAREY",500,"SSP AMERICA INC",420000,"ARIEL REBOYRAS/PATRICK CAREY/SSP AMERICA INC"
"269","ARIEL REBOYRAS","PATRICK CAREY",500,"THE GORDIAN GROUP INC",25000,"ARIEL REBOYRAS/PATRICK CAREY/THE GORDIAN GROUP INC"
"270","ARIEL REBOYRAS","PATRICK CAREY",500,"WISCONSIN ENERGY CORPORATION",273000,"ARIEL REBOYRAS/PATRICK CAREY/WISCONSIN ENERGY CORPORATION"
"271","ARIEL REBOYRAS","THOMAS MURPHY",200,"CITYBASE LLC",55000,"ARIEL REBOYRAS/THOMAS MURPHY/CITYBASE LLC"
"272","ARIEL REBOYRAS","THOMAS MURPHY",200,"FGP ATELIER",12000,"ARIEL REBOYRAS/THOMAS MURPHY/FGP ATELIER"
"273","ARIEL REBOYRAS","THOMAS MURPHY",200,"MILLERCOORS LLC",60000,"ARIEL REBOYRAS/THOMAS MURPHY/MILLERCOORS LLC"
"274","ARIEL REBOYRAS","THOMAS MURPHY",200,"NORFOLK SOUTHERN CORPORATION",108000,"ARIEL REBOYRAS/THOMAS MURPHY/NORFOLK SOUTHERN CORPORATION"
"275","ARIEL REBOYRAS","THOMAS MURPHY",200,"NORTHWESTERN MEMORIAL HOSPITAL",28000,"ARIEL REBOYRAS/THOMAS MURPHY/NORTHWESTERN MEMORIAL HOSPITAL"
"276","ARIEL REBOYRAS","THOMAS MURPHY",200,"RCN TELECOM SERVICES OF IL",31500,"ARIEL REBOYRAS/THOMAS MURPHY/RCN TELECOM SERVICES OF IL"
"277","ARIEL REBOYRAS","THOMAS MURPHY",200,"SP PLUS CORPORATION",270000,"ARIEL REBOYRAS/THOMAS MURPHY/SP PLUS CORPORATION"
"278","ARIEL REBOYRAS","THOMAS MURPHY",200,"WALGREENS",90000,"ARIEL REBOYRAS/THOMAS MURPHY/WALGREENS"
"279","ARIEL REBOYRAS","WILLIAM BANKS",500,"ANDRZEJ CHRACA",1625,"ARIEL REBOYRAS/WILLIAM BANKS/ANDRZEJ CHRACA"
"280","ARIEL REBOYRAS","WILLIAM BANKS",500,"AUTO TECX REAL ESTATE INC",1800,"ARIEL REBOYRAS/WILLIAM BANKS/AUTO TECX REAL ESTATE INC"
"281","ARIEL REBOYRAS","WILLIAM BANKS",500,"CYNTHIA VALLES",3837.5,"ARIEL REBOYRAS/WILLIAM BANKS/CYNTHIA VALLES"
"282","ARIEL REBOYRAS","WILLIAM BANKS",500,"GREG NEWSOME",475,"ARIEL REBOYRAS/WILLIAM BANKS/GREG NEWSOME"
"283","ARIEL REBOYRAS","WILLIAM BANKS",500,"KIMBALL BRYN MAWR STORES LLC",7650,"ARIEL REBOYRAS/WILLIAM BANKS/KIMBALL BRYN MAWR STORES LLC"
"284","ARIEL REBOYRAS","WILLIAM BANKS",500,"MCDONALD'S CORPORATION",10505,"ARIEL REBOYRAS/WILLIAM BANKS/MCDONALD'S CORPORATION"
"285","ARIEL REBOYRAS","WILLIAM BANKS",500,"SEIU LOCAL 1",31376.25,"ARIEL REBOYRAS/WILLIAM BANKS/SEIU LOCAL 1"
"286","BRENDAN REILLY","DANIEL SHOMON",200,"ELECTRIC KNOWLEDGE INTERCHANGE",18000,"BRENDAN REILLY/DANIEL SHOMON/ELECTRIC KNOWLEDGE INTERCHANGE"
"287","BRENDAN REILLY","DANIEL SHOMON",200,"ENVIRONMENA DESIGN INTERNATIONAL",36000,"BRENDAN REILLY/DANIEL SHOMON/ENVIRONMENA DESIGN INTERNATIONAL"
"288","BRENDAN REILLY","DANIEL SHOMON",200,"PFIZER INC",62000,"BRENDAN REILLY/DANIEL SHOMON/PFIZER INC"
"289","BRENDAN REILLY","DANIEL SHOMON",200,"STAFFING SERVICES ASSOCIATION OF ILLINOIS",54000,"BRENDAN REILLY/DANIEL SHOMON/STAFFING SERVICES ASSOCIATION OF ILLINOIS"
"290","BRENDAN REILLY","EDWARD KUS",500,"DRW TRADING GROUP",575,"BRENDAN REILLY/EDWARD KUS/DRW TRADING GROUP"
"291","BRENDAN REILLY","EDWARD KUS",500,"MACY'S INC",1725,"BRENDAN REILLY/EDWARD KUS/MACY'S INC"
"292","BRENDAN REILLY","EDWARD KUS",500,"MORNINGSIDE EQUITIES GROUP INC",3937.5,"BRENDAN REILLY/EDWARD KUS/MORNINGSIDE EQUITIES GROUP INC"
"293","BRENDAN REILLY","EDWARD KUS",500,"SOUTH H. BELL COMPANY",862.5,"BRENDAN REILLY/EDWARD KUS/SOUTH H. BELL COMPANY"
"294","BRENDAN REILLY","EDWARD KUS",500,"THE ONNI GROUP",7187.5,"BRENDAN REILLY/EDWARD KUS/THE ONNI GROUP"
"295","BRENDAN REILLY","LANGDON NEAL",600,"1318 NORTH  CLEAVER LLC",3400,"BRENDAN REILLY/LANGDON NEAL/1318 NORTH  CLEAVER LLC"
"296","BRENDAN REILLY","LANGDON NEAL",600,"1318 NORTH CLEAVER LLC",5475,"BRENDAN REILLY/LANGDON NEAL/1318 NORTH CLEAVER LLC"
"297","BRENDAN REILLY","LANGDON NEAL",600,"931 WEST 19 LLC",43850,"BRENDAN REILLY/LANGDON NEAL/931 WEST 19 LLC"
"298","BRENDAN REILLY","LANGDON NEAL",600,"A-1 CAR WASH DETAILING",6925,"BRENDAN REILLY/LANGDON NEAL/A-1 CAR WASH DETAILING"
"299","BRENDAN REILLY","LANGDON NEAL",600,"ALISA STARKS",9600,"BRENDAN REILLY/LANGDON NEAL/ALISA STARKS"
"300","BRENDAN REILLY","LANGDON NEAL",600,"ASCEND REAL ESTATE GROUP LLC",1100,"BRENDAN REILLY/LANGDON NEAL/ASCEND REAL ESTATE GROUP LLC"
"301","BRENDAN REILLY","LANGDON NEAL",600,"AVRA PROPERTIES",8400,"BRENDAN REILLY/LANGDON NEAL/AVRA PROPERTIES"
"302","BRENDAN REILLY","LANGDON NEAL",600,"BRONZEVILLE ASSOCIATES LIMITED PARTNERSHIP",10000,"BRENDAN REILLY/LANGDON NEAL/BRONZEVILLE ASSOCIATES LIMITED PARTNERSHIP"
"303","BRENDAN REILLY","LANGDON NEAL",600,"CENTURY PLATING COMPANY INC",6000,"BRENDAN REILLY/LANGDON NEAL/CENTURY PLATING COMPANY INC"
"304","BRENDAN REILLY","LANGDON NEAL",600,"CHICAGO BOARD OF EDUCATION",341500,"BRENDAN REILLY/LANGDON NEAL/CHICAGO BOARD OF EDUCATION"
"305","BRENDAN REILLY","LANGDON NEAL",600,"CHICAGO HOUSING AUTHORITY",21250,"BRENDAN REILLY/LANGDON NEAL/CHICAGO HOUSING AUTHORITY"
"306","BRENDAN REILLY","LANGDON NEAL",600,"CHICAGO SOUTHWEST DEVELOPMENT CORPORATION",23000,"BRENDAN REILLY/LANGDON NEAL/CHICAGO SOUTHWEST DEVELOPMENT CORPORATION"
"307","BRENDAN REILLY","LANGDON NEAL",600,"COUNTY OF COOK",10500,"BRENDAN REILLY/LANGDON NEAL/COUNTY OF COOK"
"308","BRENDAN REILLY","LANGDON NEAL",600,"CRYSTAL PROPERTIES LLC",375,"BRENDAN REILLY/LANGDON NEAL/CRYSTAL PROPERTIES LLC"
"309","BRENDAN REILLY","LANGDON NEAL",600,"FARPOINT DEVELOPMENT LLC",10500,"BRENDAN REILLY/LANGDON NEAL/FARPOINT DEVELOPMENT LLC"
"310","BRENDAN REILLY","LANGDON NEAL",600,"FRANKLIN PARTNERS",12000,"BRENDAN REILLY/LANGDON NEAL/FRANKLIN PARTNERS"
"311","BRENDAN REILLY","LANGDON NEAL",600,"GALACTICA PARTNERS LLC",14100,"BRENDAN REILLY/LANGDON NEAL/GALACTICA PARTNERS LLC"
"312","BRENDAN REILLY","LANGDON NEAL",600,"HOUSTON 7979 PARKING LLC",39900,"BRENDAN REILLY/LANGDON NEAL/HOUSTON 7979 PARKING LLC"
"313","BRENDAN REILLY","LANGDON NEAL",600,"M.E. OLSON CONSTRUCTION INC",11300,"BRENDAN REILLY/LANGDON NEAL/M.E. OLSON CONSTRUCTION INC"
"314","BRENDAN REILLY","LANGDON NEAL",600,"NATIONAL RAILROAD PASSENGER CORP. (AMTRAK)",25500,"BRENDAN REILLY/LANGDON NEAL/NATIONAL RAILROAD PASSENGER CORP. (AMTRAK)"
"315","BRENDAN REILLY","LANGDON NEAL",600,"NATIONAL RAILROAD PASSENGER CORPORATION (AMTRAK)",39500,"BRENDAN REILLY/LANGDON NEAL/NATIONAL RAILROAD PASSENGER CORPORATION (AMTRAK)"
"316","BRENDAN REILLY","LANGDON NEAL",600,"NEW CASTLE PROPERTIES",350,"BRENDAN REILLY/LANGDON NEAL/NEW CASTLE PROPERTIES"
